,協和#1,協和#2,協和#3,協和#4,大潭CC#1,大潭CC#2,大潭CC#3,大潭CC#4,大潭CC#5,大潭CC#6,通霄CC#1,通霄CC#2,通霄CC#3,通霄CC#4,通霄CC#5,通霄CC#6,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,台中Gas1&2,台中Gas3&4,興達#1,興達#2,興達#3,興達#4,興達CC#1,興達CC#2,興達CC#3,興達CC#4,興達CC#5,南部CC#1,南部CC#2,南部CC#3,南部CC#4,大林#3,大林#4,大林#5,大林#6,澎湖尖山,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,金門塔山,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,烏來&桂山&粗坑,桂山發電廠,桂山發電廠,桂山發電廠,桂山發電廠,翡翠#1,桂山發電廠,石門#1,石門#2,義興#1,卓蘭#1,卓蘭#2,萬大#1,萬大#2,萬大#3,萬大#4,松林#1&2,萬大發電廠,大觀一#1,大觀一#2,大觀一#3,大觀一#4,大觀一#5,大觀發電廠,大觀發電廠,大觀發電廠,大觀發電廠,明潭發電廠,明潭發電廠,明潭發電廠,明潭發電廠,明潭發電廠,明潭發電廠,水里#1,鉅工#1,鉅工#2,明潭發電廠,明潭發電廠,大甲溪發電廠,大甲溪發電廠,德基#1,德基#2,德基#3,青山#1,青山#2,青山#3,青山#4,谷關#1,谷關#2,谷關#3,谷關#4,天輪#1,天輪#2,天輪#3,天輪#4,天輪#5,馬鞍#1,馬鞍#2,大甲溪發電廠,曾文#1,高屏發電廠,高屏發電廠,高屏發電廠,立霧#1&#2,東部發電廠,東部發電廠,龍澗#1,龍澗#2,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,碧海,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,核一#1,核一#2,核二#1,核二#2,核三#1,核三#2,林口#1,林口#2,和平#1,和平#2,海湖#1,海湖#2,麥寮#1,麥寮#2,麥寮#3,新桃#1,國光#1,星彰#1,星元#1,嘉惠#1,豐德#1,豐德#2,馬祖珠山,名間,嘉南西口&嘉南烏山頭,卑南
2016/12/17 00:00,3.242489046,3.242489046,3.242489046,3.242489046,2.15475465,2.15475465,2.15475465,2.15475465,2.15475465,2.15475465,3.619004753,3.619004753,3.619004753,3.619004753,3.619004753,3.619004753,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,9.640013325,3.197848953,3.197848953,3.197848953,3.197848953,3.197848953,3.197848953,3.197848953,3.197848953,3.197848953,4.101510184,4.101510184,4.101510184,4.101510184,3.198483592,3.198483592,3.198483592,3.198483592,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0.065695331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.540155686,5.540155686,5.540155686,5.540155686,5.540155686,5.540155686,5.540155686,3.387419496,3.387419496,3.233461323,5.346473376,5.346473376,0.842135677,0.842135677,0.842135677,0.842135677,0.842135677,0.842135677,2.247406869,2.247406869,2.247406869,2.247406869,2.247406869,2.247406869,2.247406869,2.247406869,2.247406869,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,1.936587952,5.993237157,5.993237157,0.951942648,0.951942648,0.951942648,1.556583242,1.556583242,1.556583242,1.556583242,2.890710265,2.890710265,2.890710265,2.890710265,5.987618531,5.987618531,5.987618531,5.987618531,5.987618531,8.853732892,8.853732892,5.993237157,1.725104425,0.394975156,0.394975156,0.916568046,0.069658346,0.069658346,0.063153208,0.053181488,0.053181488,0.053181488,0.04252244,0.04252244,0.04252244,0.031613947,0.031613947,0.031613947,0.031664314,0.031677799,0.148852868,0.905804466,0.905804466,0.921114953,0.921114953,0.921114953,0.921114953,2.919271035,2.919271035,3.782334378,3.782334378,0.028792503,0.028792503,5.808905063,5.808905063,0.083290404,0.083290404,5.093900645,5.093900645,1.834132098,1.834132098,1.834132098,3.108529295,7.183848463,8.742371717,8.393431294,2.865065335,2.114108919,2.114108919,0,3.227973623,2.887771743,0.090197987
2016/12/17 00:10,3.016096003,3.016096003,3.016096003,3.016096003,2.018128172,2.018128172,2.018128172,2.018128172,2.018128172,2.018128172,3.627738574,3.627738574,3.627738574,3.627738574,3.627738574,3.627738574,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,9.707479698,3.146938561,3.146938561,3.146938561,3.146938561,3.146938561,3.146938561,3.146938561,3.146938561,3.146938561,3.868451187,3.868451187,3.868451187,3.868451187,2.975172908,2.975172908,2.975172908,2.975172908,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0.048054198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.238648051,5.238648051,5.238648051,5.238648051,5.238648051,5.238648051,5.238648051,3.225566979,3.225566979,3.083021963,5.335008408,5.335008408,0.808609181,0.808609181,0.808609181,0.808609181,0.808609181,0.808609181,2.173684029,2.173684029,2.173684029,2.173684029,2.173684029,2.173684029,2.173684029,2.173684029,2.173684029,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,1.865154919,5.95758731,5.95758731,0.935197501,0.935197501,0.935197501,1.53356411,1.53356411,1.53356411,1.53356411,2.855928527,2.855928527,2.855928527,2.855928527,5.952385039,5.952385039,5.952385039,5.952385039,5.952385039,8.841267232,8.841267232,5.95758731,1.72474617,0.379137638,0.379137638,0.865784858,0.056957065,0.056957065,0.04740778,0.036109138,0.036109138,0.036109138,0.023358264,0.023358264,0.023358264,0.011488493,0.011488493,0.011488493,0.010622586,0.009423651,0.135748269,0.839694449,0.839694449,0.847916229,0.847916229,0.847916229,0.847916229,2.736203085,2.736203085,3.535869041,3.535869041,0.009205757,0.009205757,5.525682701,5.525682701,0.070659615,0.070659615,4.842584342,4.842584342,1.762049205,1.762049205,1.762049205,2.958285761,6.832688527,8.752344289,8.402634307,2.80845232,2.130113517,2.130113517,0,3.130421195,2.898976171,0.051545248
2016/12/17 00:20,2.898208747,2.898208747,2.898208747,2.898208747,1.97873941,1.97873941,1.97873941,1.97873941,1.97873941,1.97873941,3.609405974,3.609405974,3.609405974,3.609405974,3.609405974,3.609405974,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,9.730505458,3.213532492,3.213532492,3.213532492,3.213532492,3.213532492,3.213532492,3.213532492,3.213532492,3.213532492,3.956581531,3.956581531,3.956581531,3.956581531,3.046549472,3.046549472,3.046549472,3.046549472,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0.046927237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.074881397,5.074881397,5.074881397,5.074881397,5.074881397,5.074881397,5.074881397,3.146218563,3.146218563,3.009336119,5.363441616,5.363441616,0.819404793,0.819404793,0.819404793,0.819404793,0.819404793,0.819404793,2.182388375,2.182388375,2.182388375,2.182388375,2.182388375,2.182388375,2.182388375,2.182388375,2.182388375,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,1.865904474,6.027504976,6.027504976,0.938562171,0.938562171,0.938562171,1.546173307,1.546173307,1.546173307,1.546173307,2.889346281,2.889346281,2.889346281,2.889346281,6.02194276,6.02194276,6.02194276,6.02194276,6.02194276,8.931780344,8.931780344,6.027504976,1.674399618,0.385538756,0.385538756,0.885563099,0.052976602,0.052976602,0.046662404,0.036132104,0.036132104,0.036132104,0.02482831,0.02482831,0.02482831,0.013073352,0.013073352,0.013073352,0.012596475,0.019482544,0.135364337,0.826955019,0.826955019,0.835586613,0.835586613,0.835586613,0.835586613,2.682612767,2.682612767,3.430002424,3.430002424,0.009208399,0.009208399,5.474162973,5.474162973,0.074792852,0.074792852,4.801345792,4.801345792,1.693741197,1.693741197,1.693741197,2.875860497,6.74176757,8.784693049,8.432190997,2.615073447,2.134846157,2.134846157,0,3.080733406,2.843614549,0.084368789
2016/12/17 00:30,3.056967026,3.056967026,3.056967026,3.056967026,2.035644269,2.035644269,2.035644269,2.035644269,2.035644269,2.035644269,3.428313173,3.428313173,3.428313173,3.428313173,3.428313173,3.428313173,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,9.422326622,3.207596194,3.207596194,3.207596194,3.207596194,3.207596194,3.207596194,3.207596194,3.207596194,3.207596194,4.001124564,4.001124564,4.001124564,4.001124564,3.083462086,3.083462086,3.083462086,3.083462086,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0.046918442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.268038954,5.268038954,5.268038954,5.268038954,5.268038954,5.268038954,5.268038954,3.220277303,3.220277303,3.082189658,5.013538726,5.013538726,0.7867717,0.7867717,0.7867717,0.7867717,0.7867717,0.7867717,2.095288257,2.095288257,2.095288257,2.095288257,2.095288257,2.095288257,2.095288257,2.095288257,2.095288257,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,1.79141832,5.673516543,5.673516543,0.893127793,0.893127793,0.893127793,1.456638921,1.456638921,1.456638921,1.456638921,2.712722051,2.712722051,2.712722051,2.712722051,5.667282035,5.667282035,5.667282035,5.667282035,5.667282035,8.431936494,8.431936494,5.673516543,1.556757216,0.370040943,0.370040943,0.881051726,0.0569458,0.0569458,0.04740778,0.036109138,0.036109138,0.036109138,0.023358264,0.023358264,0.023358264,0.011488493,0.011488493,0.011488493,0.010622586,0.010694136,0.135697057,0.834800882,0.834800882,0.843091544,0.843091544,0.843091544,0.843091544,2.78369555,2.78369555,3.588864632,3.588864632,0.009198014,0.009198014,5.627655049,5.627655049,0.070639029,0.070639029,4.934540861,4.934540861,1.692024003,1.692024003,1.692024003,2.944321914,6.933867873,8.592834814,8.256502289,2.448598198,2.051298579,2.051298579,0,2.997019281,2.706061749,0.084368789
2016/12/17 00:40,2.974670591,2.974670591,2.974670591,2.974670591,2.034710849,2.034710849,2.034710849,2.034710849,2.034710849,2.034710849,3.447945555,3.447945555,3.447945555,3.447945555,3.447945555,3.447945555,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,9.487029987,3.213138799,3.213138799,3.213138799,3.213138799,3.213138799,3.213138799,3.213138799,3.213138799,3.213138799,3.972074178,3.972074178,3.972074178,3.972074178,3.053218612,3.053218612,3.053218612,3.053218612,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0.047530169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.182938304,5.182938304,5.182938304,5.182938304,5.182938304,5.182938304,5.182938304,3.230221143,3.230221143,3.0748339,5.031869502,5.031869502,0.787460378,0.787460378,0.787460378,0.787460378,0.787460378,0.787460378,2.117000223,2.117000223,2.117000223,2.117000223,2.117000223,2.117000223,2.117000223,2.117000223,2.117000223,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,1.814625053,5.677988409,5.677988409,0.889607048,0.889607048,0.889607048,1.454114947,1.454114947,1.454114947,1.454114947,2.71059462,2.71059462,2.71059462,2.71059462,5.671846658,5.671846658,5.671846658,5.671846658,5.671846658,8.444818589,8.444818589,5.677988409,1.699791014,0.378402373,0.378402373,0.881314413,0.052402484,0.052402484,0.046662404,0.036132104,0.036132104,0.036132104,0.02482831,0.02482831,0.02482831,0.013073352,0.013073352,0.013073352,0.012596475,0.019482544,0.130267998,0.834737384,0.834737384,0.843687066,0.843687066,0.843687066,0.843687066,2.74167101,2.74167101,3.511594158,3.511594158,0.009187967,0.009187967,5.567477328,5.567477328,0.069546247,0.069546247,4.884627309,4.884627309,1.741853809,1.741853809,1.741853809,2.96462189,6.857684643,8.676964665,8.34268388,2.732019763,2.122272054,2.122272054,0,3.060053308,2.871023429,0.034812681
2016/12/17 00:50,2.997648387,2.997648387,2.997648387,2.997648387,2.035017936,2.035017936,2.035017936,2.035017936,2.035017936,2.035017936,3.484158708,3.484158708,3.484158708,3.484158708,3.484158708,3.484158708,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,9.696277409,3.119495143,3.119495143,3.119495143,3.119495143,3.119495143,3.119495143,3.119495143,3.119495143,3.119495143,3.873166413,3.873166413,3.873166413,3.873166413,2.984946967,2.984946967,2.984946967,2.984946967,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0.047552084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.236840202,5.236840202,5.236840202,5.236840202,5.236840202,5.236840202,5.236840202,3.220844767,3.220844767,3.079367698,5.074662547,5.074662547,0.79323479,0.79323479,0.79323479,0.79323479,0.79323479,0.79323479,2.15371838,2.15371838,2.15371838,2.15371838,2.15371838,2.15371838,2.15371838,2.15371838,2.15371838,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,1.84938727,5.733166479,5.733166479,0.895965833,0.895965833,0.895965833,1.464126575,1.464126575,1.464126575,1.464126575,2.732254895,2.732254895,2.732254895,2.732254895,5.726859859,5.726859859,5.726859859,5.726859859,5.726859859,8.539907991,8.539907991,5.733166479,1.654844301,0.372461768,0.372461768,0.856017278,0.056506487,0.056506487,0.04740778,0.036109138,0.036109138,0.036109138,0.023358264,0.023358264,0.023358264,0.011488493,0.011488493,0.011488493,0.010622586,0.010058893,0.131241057,0.824983293,0.824983293,0.831754799,0.831754799,0.831754799,0.831754799,2.752337052,2.752337052,3.53425086,3.53425086,0.009201918,0.009201918,5.596712149,5.596712149,0.066513341,0.066513341,4.906974185,4.906974185,1.719501533,1.719501533,1.719501533,2.950865651,6.896934663,8.86257626,8.523367929,2.632363753,2.083163112,2.083163112,0,3.090847438,2.806631662,0.082006377
2016/12/17 01:00,3.614170416,3.614170416,3.614170416,3.614170416,2.383945613,2.383945613,2.383945613,2.383945613,2.383945613,2.383945613,3.522184159,3.522184159,3.522184159,3.522184159,3.522184159,3.522184159,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,9.768340495,3.430876289,3.430876289,3.430876289,3.430876289,3.430876289,3.430876289,3.430876289,3.430876289,3.430876289,4.394226225,4.394226225,4.394226225,4.394226225,3.446812976,3.446812976,3.446812976,3.446812976,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0.083806406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.108903552,6.108903552,6.108903552,6.108903552,6.108903552,6.108903552,6.108903552,3.66302416,3.66302416,3.50375292,5.131653878,5.131653878,0.830628736,0.830628736,0.830628736,0.830628736,0.830628736,0.830628736,2.273346587,2.273346587,2.273346587,2.273346587,2.273346587,2.273346587,2.273346587,2.273346587,2.273346587,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,1.967662337,5.796976762,5.796976762,0.912572763,0.912572763,0.912572763,1.487598132,1.487598132,1.487598132,1.487598132,2.769516631,2.769516631,2.769516631,2.769516631,5.790291949,5.790291949,5.790291949,5.790291949,5.790291949,8.623483781,8.623483781,5.796976762,1.761182834,0.445079752,0.445079752,1.030123498,0.082255996,0.082255996,0.075572631,0.067169707,0.067169707,0.067169707,0.058355663,0.058355663,0.058355663,0.049254212,0.049254212,0.049254212,0.049945908,0.043237811,0.161455225,0.998514083,0.998514083,1.022394195,1.022394195,1.022394195,1.022394195,3.296942147,3.296942147,4.238124747,4.238124747,0.04838895,0.04838895,6.461755138,6.461755138,0.094855607,0.094855607,5.664132088,5.664132088,1.899655763,1.899655763,1.899655763,3.354405161,7.950435721,8.98951688,8.642969503,2.929305237,2.239825569,2.239825569,0,3.315182706,2.955720604,0.126785733
2016/12/17 01:10,3.111318861,3.111318861,3.111318861,3.111318861,2.110522652,2.110522652,2.110522652,2.110522652,2.110522652,2.110522652,3.426644797,3.426644797,3.426644797,3.426644797,3.426644797,3.426644797,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,9.565581781,3.182613937,3.182613937,3.182613937,3.182613937,3.182613937,3.182613937,3.182613937,3.182613937,3.182613937,3.967116715,3.967116715,3.967116715,3.967116715,3.048955792,3.048955792,3.048955792,3.048955792,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0.046284231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.386780433,5.386780433,5.386780433,5.386780433,5.386780433,5.386780433,5.386780433,3.302209541,3.302209541,3.152919607,5.014998371,5.014998371,0.789254484,0.789254484,0.789254484,0.789254484,0.789254484,0.789254484,2.148784659,2.148784659,2.148784659,2.148784659,2.148784659,2.148784659,2.148784659,2.148784659,2.148784659,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,1.846397478,5.683246966,5.683246966,0.882961344,0.882961344,0.882961344,1.448626895,1.448626895,1.448626895,1.448626895,2.708467602,2.708467602,2.708467602,2.708467602,5.676817969,5.676817969,5.676817969,5.676817969,5.676817969,8.461222295,8.461222295,5.683246966,1.658473009,0.371051842,0.371051842,0.87374512,0.047416966,0.047416966,0.044838021,0.034681237,0.034681237,0.034681237,0.023913892,0.023913892,0.023913892,0.012173022,0.012173022,0.012173022,0.01181023,0.019482544,0.120336575,0.845275723,0.845275723,0.857268231,0.857268231,0.857268231,0.857268231,2.839976862,2.839976862,3.657747544,3.657747544,0.009223024,0.009223024,5.810402007,5.810402007,0.064307473,0.064307473,5.104968069,5.104968069,1.740230336,1.740230336,1.740230336,3.017834584,7.140909616,8.771644997,8.433635531,2.694027882,2.061941484,2.061941484,0,3.120719909,2.80082362,0.035563682
2016/12/17 01:20,3.051545327,3.051545327,3.051545327,3.051545327,2.088827897,2.088827897,2.088827897,2.088827897,2.088827897,2.088827897,3.447481966,3.447481966,3.447481966,3.447481966,3.447481966,3.447481966,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,9.62380487,3.116520259,3.116520259,3.116520259,3.116520259,3.116520259,3.116520259,3.116520259,3.116520259,3.116520259,3.837306089,3.837306089,3.837306089,3.837306089,2.95420217,2.95420217,2.95420217,2.95420217,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0.047540287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30784358,5.30784358,5.30784358,5.30784358,5.30784358,5.30784358,5.30784358,3.259545584,3.259545584,3.115267614,5.062518766,5.062518766,0.794029709,0.794029709,0.794029709,0.794029709,0.794029709,0.794029709,2.157554306,2.157554306,2.157554306,2.157554306,2.157554306,2.157554306,2.157554306,2.157554306,2.157554306,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,1.85369474,5.733691185,5.733691185,0.894783893,0.894783893,0.894783893,1.465301676,1.465301676,1.465301676,1.465301676,2.736194137,2.736194137,2.736194137,2.736194137,5.727367684,5.727367684,5.727367684,5.727367684,5.727367684,8.528028993,8.528028993,5.733691185,1.680210411,0.372427436,0.372427436,0.851383932,0.051958188,0.051958188,0.045583397,0.034658271,0.034658271,0.034658271,0.022443847,0.022443847,0.022443847,0.010588163,0.010588163,0.010588163,0.009836341,0.010058893,0.125766468,0.832738786,0.832738786,0.841990473,0.841990473,0.841990473,0.841990473,2.799893196,2.799893196,3.59566783,3.59566783,0.009221119,0.009221119,5.744283528,5.744283528,0.065401108,0.065401108,5.049055679,5.049055679,1.747603516,1.747603516,1.747603516,2.976545603,7.055770981,8.829856494,8.491113464,2.709444302,2.107730954,2.107730954,0,3.128628144,2.845283565,0.050420975
2016/12/17 01:30,3.135041726,3.135041726,3.135041726,3.135041726,2.089334305,2.089334305,2.089334305,2.089334305,2.089334305,2.089334305,3.430307857,3.430307857,3.430307857,3.430307857,3.430307857,3.430307857,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,9.962080528,3.20324982,3.20324982,3.20324982,3.20324982,3.20324982,3.20324982,3.20324982,3.20324982,3.20324982,3.981610267,3.981610267,3.981610267,3.981610267,3.065945362,3.065945362,3.065945362,3.065945362,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0.04753006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.403824948,5.403824948,5.403824948,5.403824948,5.403824948,5.403824948,5.403824948,3.280556516,3.280556516,3.145099716,5.000216914,5.000216914,0.7759947,0.7759947,0.7759947,0.7759947,0.7759947,0.7759947,2.135570139,2.135570139,2.135570139,2.135570139,2.135570139,2.135570139,2.135570139,2.135570139,2.135570139,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,1.832828538,5.663450764,5.663450764,0.880966807,0.880966807,0.880966807,1.439230024,1.439230024,1.439230024,1.439230024,2.687620555,2.687620555,2.687620555,2.687620555,5.657016204,5.657016204,5.657016204,5.657016204,5.657016204,8.462937636,8.462937636,5.663450764,1.667282568,0.374666414,0.374666414,0.878201251,0.057968256,0.057968256,0.047363289,0.036777824,0.036777824,0.036777824,0.025269483,0.025269483,0.025269483,0.013973682,0.013973682,0.013973682,0.013382721,0.020117787,0.145304843,0.872944897,0.872944897,0.884772579,0.884772579,0.884772579,0.884772579,2.856387484,2.856387484,3.682366831,3.682366831,0.009219076,0.009219076,5.750557255,5.750557255,0.080034334,0.080034334,5.044637642,5.044637642,1.808370829,1.808370829,1.808370829,2.998246625,7.08387447,9.28399824,8.953156814,2.69661646,2.091860861,2.091860861,0,3.127471048,2.821781513,0.066775812
