,協和#1,協和#2,協和#3,協和#4,大潭CC#1,大潭CC#2,大潭CC#3,大潭CC#4,大潭CC#5,大潭CC#6,通霄CC#1,通霄CC#2,通霄CC#3,通霄CC#4,通霄CC#5,通霄CC#6,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,台中Gas1&2,台中Gas3&4,興達#1,興達#2,興達#3,興達#4,興達CC#1,興達CC#2,興達CC#3,興達CC#4,興達CC#5,南部CC#1,南部CC#2,南部CC#3,南部CC#4,大林#3,大林#4,大林#5,大林#6,澎湖尖山,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,尖山發電廠,金門塔山,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,塔山發電廠,烏來&桂山&粗坑,桂山發電廠,桂山發電廠,桂山發電廠,桂山發電廠,翡翠#1,桂山發電廠,石門#1,石門#2,義興#1,卓蘭#1,卓蘭#2,萬大#1,萬大#2,萬大#3,萬大#4,松林#1&2,萬大發電廠,大觀一#1,大觀一#2,大觀一#3,大觀一#4,大觀一#5,大觀發電廠,大觀發電廠,大觀發電廠,大觀發電廠,明潭發電廠,明潭發電廠,明潭發電廠,明潭發電廠,明潭發電廠,明潭發電廠,水里#1,鉅工#1,鉅工#2,明潭發電廠,明潭發電廠,大甲溪發電廠,大甲溪發電廠,德基#1,德基#2,德基#3,青山#1,青山#2,青山#3,青山#4,谷關#1,谷關#2,谷關#3,谷關#4,天輪#1,天輪#2,天輪#3,天輪#4,天輪#5,馬鞍#1,馬鞍#2,大甲溪發電廠,曾文#1,高屏發電廠,高屏發電廠,高屏發電廠,立霧#1&#2,東部發電廠,東部發電廠,龍澗#1,龍澗#2,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,東部發電廠,碧海,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,蘭陽發電廠,核一#1,核一#2,核二#1,核二#2,核三#1,核三#2,林口#1,林口#2,和平#1,和平#2,海湖#1,海湖#2,麥寮#1,麥寮#2,麥寮#3,新桃#1,國光#1,星彰#1,星元#1,嘉惠#1,豐德#1,豐德#2,馬祖珠山,名間,嘉南西口&嘉南烏山頭,卑南
2016/12/17 00:00,1.218714041,1.218714041,1.218714041,1.218714041,1.633296335,1.633296335,1.633296335,1.633296335,1.633296335,1.633296335,0.073400988,0.073400988,0.073400988,0.073400988,0.073400988,0.073400988,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0.577724735,0,0,0,0,0,0,0,0,0,62.69835429,62.69835429,62.69835429,62.69835429,7.593809243,7.593809243,7.593809243,7.593809243,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0.054531588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912884663,0.912884663,0.912884663,0.912884663,0.912884663,0.912884663,0.912884663,5.293024837,5.293024837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991272295,0,0,0,0,0,0,0,0,0,0,0,0,0.030563037,0,0,0,0,0,0,0,0,0,0,0.507144508,0.507144508,0.679654464,0.679654464,3.382971297,3.382971297,0,0,0.076449279,0.076449279,1.621465208,1.621465208,1.621465208,35.44327579,191.1923818,321.6524887,339.5953034,69.8591893,0.33282973,0.33282973,0,0.153848484,0,0
2016/12/17 00:10,0.51471747,0.51471747,0.51471747,0.51471747,0,0,0,0,0,0,0.075384798,0.075384798,0.075384798,0.075384798,0.075384798,0.075384798,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0.410571647,0,0,0,0,0,0,0,0,0,42.18317669,42.18317669,42.18317669,42.18317669,2.413332463,2.413332463,2.413332463,2.413332463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96217717,1.96217717,1.96217717,1.96217717,1.96217717,1.96217717,1.96217717,4.809829432,4.809829432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381358411,3.381358411,0,0,0.270563862,0.270563862,0.99735612,0.99735612,0.99735612,34.94741314,176.1181869,309.465553,328.4174986,74.30775509,0,0,0,0,0,0
2016/12/17 00:20,0.454956007,0.454956007,0.454956007,0.454956007,0,0,0,0,0,0,0,0,0,0,0,0,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0.818179263,0,0,0,0,0,0,0,0,0,43.2328768,43.2328768,43.2328768,43.2328768,2.346627833,2.346627833,2.346627833,2.346627833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405043929,0.405043929,0.405043929,0.405043929,0.405043929,0.405043929,0.405043929,4.809829432,4.809829432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.990299253,2.990299253,0,0,0.115955941,0.115955941,1.037561554,1.037561554,1.037561554,34.94741314,172.1237328,310.9958509,329.612433,69.36408727,0,0,0,0,0,0
2016/12/17 00:30,0.292075072,0.292075072,0.292075072,0.292075072,0,0,0,0,0,0,0.077368609,0.077368609,0.077368609,0.077368609,0.077368609,0.077368609,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0.929433599,0,0,0,0,0,0,0,0,0,46.79934958,46.79934958,46.79934958,46.79934958,2.506228195,2.506228195,2.506228195,2.506228195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072756261,1.072756261,1.072756261,1.072756261,1.072756261,1.072756261,1.072756261,4.78835698,4.78835698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839372609,4.839372609,0,0,1.381413722,1.381413722,0.98781245,0.98781245,0.98781245,34.7913979,176.4682915,310.7451218,329.8292845,73.11157585,0,0,0,0,0,0
2016/12/17 00:40,0.480629085,0.480629085,0.480629085,0.480629085,0,0,0,0,0,0,0.077368609,0.077368609,0.077368609,0.077368609,0.077368609,0.077368609,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0.494171137,0,0,0,0,0,0,0,0,0,41.91556583,41.91556583,41.91556583,41.91556583,2.370985815,2.370985815,2.370985815,2.370985815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.037333948,2.037333948,2.037333948,2.037333948,2.037333948,2.037333948,2.037333948,4.63804981,4.63804981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.980818154,3.980818154,0,0,0.98557627,0.98557627,1.068503816,1.068503816,1.068503816,33.69929124,170.5397097,339.778876,363.7076622,76.46993494,0,0,0,0,0,0
2016/12/17 00:50,0.595529986,0.595529986,0.595529986,0.595529986,0,0,0,0,0,0,0,0,0,0,0,0,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,1.097777782,0,0,0,0,0,0,0,0,0,40.21499697,40.21499697,40.21499697,40.21499697,2.21802508,2.21802508,2.21802508,2.21802508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.761762588,1.761762588,1.761762588,1.761762588,1.761762588,1.761762588,1.761762588,4.659522263,4.659522263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.650100857,4.650100857,0,0,1.894810776,1.894810776,1.116474883,1.116474883,1.116474883,33.85530648,164.9390221,338.77905,363.5681078,67.707357,0,0,0,0,0,0
2016/12/17 01:00,2.488960357,2.488960357,2.488960357,2.488960357,2.672666731,2.672666731,2.672666731,2.672666731,2.672666731,2.672666731,0.075384798,0.075384798,0.075384798,0.075384798,0.075384798,0.075384798,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0.859076703,0,0,0,0,0,0,0,0,0,79.60926573,79.60926573,79.60926573,79.60926573,12.80139712,12.80139712,12.80139712,12.80139712,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0.091613068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160164806,1.160164806,1.160164806,1.160164806,1.160164806,1.160164806,1.160164806,5.4459687,5.4459687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218561802,0,0,0,0,0,0,0,0,0,0,0,0,0.081501431,0,0,0,0,0,0,0,0,0,0,1.014289016,1.014289016,1.853603083,1.853603083,6.394038945,6.394038945,0,0,3.340326519,3.340326519,2.535917792,2.535917792,2.535917792,33.7807825,158.4534006,347.0480963,371.2286397,80.12692494,0.970753378,0.970753378,0,0.390126073,0,0
2016/12/17 01:10,0.454956007,0.454956007,0.454956007,0.454956007,0,0,0,0,0,0,0.073400988,0.073400988,0.073400988,0.073400988,0.073400988,0.073400988,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0.581873065,0,0,0,0,0,0,0,0,0,40.44443699,40.44443699,40.44443699,40.44443699,2.341783267,2.341783267,2.341783267,2.341783267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815342433,0.815342433,0.815342433,0.815342433,0.815342433,0.815342433,0.815342433,4.455533961,4.455533961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.665653836,6.665653836,0,0,3.246585843,3.246585843,1.075730954,1.075730954,1.075730954,32.37316173,158.1033247,349.6471279,373.7398666,77.52311069,0,0,0,0,0,0
2016/12/17 01:20,0.424233744,0.424233744,0.424233744,0.424233744,0,0,0,0,0,0,0.073400988,0.073400988,0.073400988,0.073400988,0.073400988,0.073400988,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0.854003273,0,0,0,0,0,0,0,0,0,40.6917978,40.6917978,40.6917978,40.6917978,2.380810101,2.380810101,2.380810101,2.380810101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91696889,0.91696889,0.91696889,0.91696889,0.91696889,0.91696889,0.91696889,4.36964415,4.36964415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.402590092,7.402590092,0,0,4.030209618,4.030209618,1.110908236,1.110908236,1.110908236,31.74910078,150.9506083,363.4515697,388.2933917,77.64822347,0,0,0,0,0,0
2016/12/17 01:30,0.379619833,0.379619833,0.379619833,0.379619833,0,0,0,0,0,0,0,0,0,0,0,0,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0.921224931,0,0,0,0,0,0,0,0,0,46.79680034,46.79680034,46.79680034,46.79680034,2.584281863,2.584281863,2.584281863,2.584281863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255058605,1.255058605,1.255058605,1.255058605,1.255058605,1.255058605,1.255058605,4.305226791,4.305226791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.172471486,7.172471486,0,0,3.879466895,3.879466895,1.148525687,1.148525687,1.148525687,31.28105507,149.8628281,420.4011707,475.3341547,83.02902181,0,0,0,0,0,0
